gene,Block1,Block2,Block3,Block4
negative_control,9,17,6,0
negative_control,9,17,4,2
negative_control,9,17,3,3
negative_control,9,16,18,7
negative_control,9,16,17,8
negative_control,9,16,16,9
negative_control,9,16,15,10
negative_control,9,16,14,11
negative_control,9,16,13,12
negative_control,9,16,12,13
negative_control,9,16,10,15
negative_control,9,16,9,16
negative_control,9,16,8,17
negative_control,9,16,7,18
negative_control,9,16,5,0
negative_control,9,16,4,1
negative_control,9,16,3,2
negative_control,9,16,2,3
negative_control,9,15,17,7
negative_control,9,15,16,8
negative_control,9,15,12,12
negative_control,9,15,11,13
negative_control,9,15,8,16
negative_control,9,15,6,18
negative_control,9,15,3,1
negative_control,9,15,0,4
negative_control,9,14,19,4
negative_control,9,14,18,5
negative_control,9,14,16,7
negative_control,9,14,15,8
negative_control,9,14,14,9
negative_control,9,14,13,10
negative_control,9,14,11,12
negative_control,9,14,9,14
negative_control,9,14,8,15
negative_control,9,14,2,1
negative_control,9,14,0,3
negative_control,9,13,17,5
negative_control,9,13,16,6
negative_control,9,13,14,8
negative_control,9,13,11,11
negative_control,9,13,9,13
negative_control,9,13,7,15
negative_control,9,13,6,16
negative_control,9,13,5,17
negative_control,9,13,4,18
negative_control,9,13,1,1
negative_control,9,13,0,2
negative_control,9,12,19,2
negative_control,9,12,17,4
negative_control,9,12,16,5
negative_control,9,12,12,9
negative_control,9,12,11,10
negative_control,9,12,10,11
negative_control,9,12,9,12
negative_control,9,12,5,16
negative_control,9,12,1,0
negative_control,9,11,19,1
negative_control,9,11,16,4
negative_control,9,11,15,5
negative_control,9,11,14,6
negative_control,9,11,13,7
negative_control,9,11,12,8
negative_control,9,11,11,9
negative_control,9,11,8,12
negative_control,9,11,7,13
negative_control,9,11,6,14
negative_control,9,11,5,15
negative_control,9,11,4,16
negative_control,9,11,3,17
negative_control,9,11,0,0
negative_control,9,10,14,5
negative_control,9,10,13,6
negative_control,9,10,12,7
negative_control,9,10,11,8
negative_control,9,10,9,10
negative_control,9,10,4,15
negative_control,9,10,1,18
negative_control,9,9,19,19
negative_control,9,9,18,0
negative_control,9,9,17,1
negative_control,9,9,16,2
negative_control,9,9,15,3
negative_control,9,9,9,9
negative_control,9,9,7,11
negative_control,9,9,6,12
negative_control,9,9,5,13
negative_control,9,9,4,14
negative_control,9,9,3,15
negative_control,9,9,2,16
negative_control,9,9,0,18
negative_control,9,8,19,18
negative_control,9,8,18,19
negative_control,9,8,15,2
negative_control,9,8,13,4
negative_control,9,8,12,5
negative_control,9,8,11,6
negative_control,9,8,10,7
negative_control,9,8,8,9
negative_control,9,8,7,10
negative_control,9,8,5,12
negative_control,9,8,4,13
negative_control,9,8,3,14
negative_control,9,8,2,15
negative_control,9,7,19,17
negative_control,9,7,18,18
negative_control,9,7,17,19
negative_control,9,7,16,0
negative_control,9,7,15,1
negative_control,9,7,14,2
negative_control,9,7,13,3
negative_control,9,7,8,8
negative_control,9,7,7,9
negative_control,9,7,6,10
negative_control,9,7,2,14
negative_control,9,7,0,16
negative_control,9,6,18,17
negative_control,9,6,15,0
negative_control,9,6,12,3
negative_control,9,6,8,7
negative_control,9,6,6,9
negative_control,9,6,4,11
negative_control,9,5,19,15
negative_control,9,5,18,16
negative_control,9,5,17,17
negative_control,9,5,16,18
negative_control,9,5,15,19
negative_control,9,5,14,0
negative_control,9,5,13,1
negative_control,9,5,11,3
negative_control,9,5,9,5
negative_control,9,5,7,7
negative_control,9,5,6,8
negative_control,9,5,5,9
negative_control,9,5,4,10
negative_control,9,5,3,11
negative_control,9,5,2,12
negative_control,9,5,0,14
negative_control,9,4,19,14
negative_control,9,4,17,16
negative_control,9,4,16,17
negative_control,9,4,15,18
negative_control,9,4,13,0
negative_control,9,4,12,1
negative_control,9,4,10,3
negative_control,9,4,9,4
negative_control,9,4,8,5
negative_control,9,4,7,6
negative_control,9,4,6,7
negative_control,9,4,4,9
negative_control,9,4,3,10
negative_control,9,4,2,11
negative_control,9,4,1,12
negative_control,9,3,19,13
negative_control,9,3,17,15
negative_control,9,3,12,0
negative_control,9,3,11,1
negative_control,9,3,10,2
negative_control,9,3,9,3
negative_control,9,3,8,4
negative_control,9,3,7,5
negative_control,9,3,6,6
negative_control,9,3,5,7
negative_control,9,3,3,9
negative_control,9,3,2,10
negative_control,9,3,1,11
negative_control,9,2,18,13
negative_control,9,2,13,18
negative_control,9,2,12,19
negative_control,9,2,11,0
negative_control,9,2,6,5
negative_control,9,2,4,7
negative_control,9,2,2,9
negative_control,9,2,1,10
negative_control,9,1,19,11
negative_control,9,1,17,13
negative_control,9,1,16,14
negative_control,9,1,14,16
negative_control,9,1,10,0
negative_control,9,1,9,1
negative_control,9,1,7,3
negative_control,9,1,5,5
negative_control,9,1,4,6
negative_control,9,0,19,10
negative_control,9,0,18,11
negative_control,9,0,17,12
negative_control,9,0,16,13
negative_control,9,0,13,16
negative_control,9,0,10,19
negative_control,9,0,9,0
negative_control,9,0,8,1
negative_control,9,0,6,3
negative_control,9,0,5,4
negative_control,9,0,4,5
negative_control,9,0,3,6
negative_control,9,0,2,7
negative_control,9,0,0,9
negative_control,8,19,17,10
negative_control,8,19,15,12
negative_control,8,19,13,14
negative_control,8,19,11,16
negative_control,8,19,9,18
negative_control,8,19,5,2
negative_control,8,19,2,5
negative_control,8,19,1,6
negative_control,8,19,0,7
negative_control,8,18,17,9
negative_control,8,18,16,10
negative_control,8,18,15,11
negative_control,8,18,14,12
negative_control,8,18,9,17
negative_control,8,18,8,18
negative_control,8,18,6,0
negative_control,8,18,4,2
negative_control,8,18,1,5
negative_control,8,17,19,6
negative_control,8,17,15,10
negative_control,8,17,14,11
negative_control,8,17,13,12
negative_control,8,17,11,14
negative_control,8,17,10,15
negative_control,8,17,8,17
negative_control,8,17,7,18
negative_control,8,17,5,0
negative_control,8,17,3,2
negative_control,8,17,2,3
negative_control,8,17,1,4
negative_control,8,16,19,5
negative_control,8,16,18,6
negative_control,8,16,16,8
negative_control,8,16,15,9
negative_control,8,16,14,10
negative_control,8,16,12,12
negative_control,8,16,11,13
negative_control,8,16,10,14
negative_control,8,16,9,15
negative_control,8,16,4,0
negative_control,8,16,3,1
negative_control,8,16,2,2
negative_control,8,16,0,4
negative_control,8,15,19,4
negative_control,8,15,17,6
negative_control,8,15,16,7
negative_control,8,15,15,8
negative_control,8,15,13,10
negative_control,8,15,11,12
negative_control,8,15,10,13
negative_control,8,15,8,15
negative_control,8,15,7,16
negative_control,8,15,3,0
negative_control,8,15,1,2
negative_control,8,15,0,3
negative_control,8,14,18,4
negative_control,8,14,13,9
negative_control,8,14,12,10
negative_control,8,14,10,12
negative_control,8,14,9,13
negative_control,8,14,7,15
negative_control,8,14,6,16
negative_control,8,14,5,17
negative_control,8,14,4,18
negative_control,8,14,3,19
negative_control,8,14,2,0
negative_control,8,14,1,1
negative_control,8,13,19,2
negative_control,8,13,18,3
negative_control,8,13,17,4
negative_control,8,13,16,5
negative_control,8,13,12,9
negative_control,8,13,11,10
negative_control,8,13,9,12
negative_control,8,13,7,14
negative_control,8,13,5,16
negative_control,8,13,3,18
negative_control,8,13,2,19
negative_control,8,13,1,0
negative_control,8,12,19,1
negative_control,8,12,17,3
negative_control,8,12,14,6
negative_control,8,12,10,10
negative_control,8,12,9,11
negative_control,8,12,7,13
negative_control,8,12,6,14
negative_control,8,12,3,17
negative_control,8,12,2,18
negative_control,8,12,0,0
negative_control,8,11,19,0
negative_control,8,11,18,1
negative_control,8,11,16,3
negative_control,8,11,14,5
negative_control,8,11,13,6
negative_control,8,11,12,7
negative_control,8,11,10,9
negative_control,8,11,9,10
negative_control,8,11,7,12
negative_control,8,11,6,13
negative_control,8,11,5,14
negative_control,8,10,19,19
negative_control,8,10,16,2
negative_control,8,10,15,3
negative_control,8,10,13,5
negative_control,8,10,12,6
negative_control,8,10,10,8
negative_control,8,10,9,9
negative_control,8,10,7,11
negative_control,8,10,6,12
negative_control,8,10,5,13
negative_control,8,10,3,15
negative_control,8,10,2,16
negative_control,8,10,1,17
negative_control,8,9,18,19
negative_control,8,9,17,0
negative_control,8,9,15,2
negative_control,8,9,12,5
negative_control,8,9,9,8
negative_control,8,9,6,11
negative_control,8,9,4,13
negative_control,8,9,2,15
negative_control,8,9,1,16
negative_control,8,9,0,17
negative_control,8,8,18,18
negative_control,8,8,17,19
negative_control,8,8,11,5
negative_control,8,8,10,6
negative_control,8,8,9,7
negative_control,8,8,8,8
negative_control,8,8,7,9
negative_control,8,8,6,10
negative_control,8,8,4,12
negative_control,8,8,1,15
negative_control,8,7,19,16
negative_control,8,7,18,17
negative_control,8,7,17,18
negative_control,8,7,16,19
negative_control,8,7,15,0
negative_control,8,7,14,1
negative_control,8,7,13,2
negative_control,8,7,11,4
negative_control,8,7,6,9
negative_control,8,7,4,11
negative_control,8,7,1,14
negative_control,8,7,0,15
negative_control,8,6,18,16
negative_control,8,6,17,17
negative_control,8,6,16,18
negative_control,8,6,15,19
negative_control,8,6,14,0
negative_control,8,6,13,1
negative_control,8,6,12,2
negative_control,8,6,11,3
negative_control,8,6,9,5
negative_control,8,6,8,6
negative_control,8,6,7,7
negative_control,8,6,5,9
negative_control,8,6,4,10
negative_control,8,6,3,11
negative_control,8,6,1,13
negative_control,8,6,0,14
negative_control,8,5,19,14
negative_control,8,5,18,15
negative_control,8,5,17,16
negative_control,8,5,15,18
negative_control,8,5,11,2
negative_control,8,5,8,5
negative_control,8,5,5,8
negative_control,8,5,3,10
negative_control,8,4,18,14
negative_control,8,4,17,15
negative_control,8,4,13,19
negative_control,8,4,11,1
negative_control,8,4,10,2
negative_control,8,4,9,3
negative_control,8,4,7,5
negative_control,8,4,6,6
negative_control,8,4,4,8
negative_control,8,4,2,10
negative_control,8,4,1,11
negative_control,8,4,0,12
negative_control,8,3,19,12
negative_control,8,3,17,14
negative_control,8,3,16,15
negative_control,8,3,15,16
negative_control,8,3,14,17
negative_control,8,3,13,18
negative_control,8,3,9,2
negative_control,8,3,6,5
negative_control,8,3,3,8
negative_control,8,3,2,9
negative_control,8,3,1,10
negative_control,8,2,19,11
negative_control,8,2,16,14
negative_control,8,2,14,16
negative_control,8,2,13,17
negative_control,8,2,11,19
negative_control,8,2,10,0
negative_control,8,2,9,1
negative_control,8,2,8,2
negative_control,8,2,7,3
negative_control,8,2,6,4
negative_control,8,2,5,5
negative_control,8,2,4,6
negative_control,8,2,2,8
negative_control,8,1,18,11
negative_control,8,1,17,12
negative_control,8,1,15,14
negative_control,8,1,13,16
negative_control,8,1,12,17
negative_control,8,1,10,19
negative_control,8,1,8,1
negative_control,8,1,6,3
negative_control,8,1,5,4
negative_control,8,1,4,5
negative_control,8,1,2,7
negative_control,8,1,0,9
negative_control,8,0,19,9
negative_control,8,0,17,11
negative_control,8,0,16,12
negative_control,8,0,14,14
negative_control,8,0,11,17
negative_control,8,0,10,18
negative_control,8,0,6,2
negative_control,8,0,5,3
negative_control,8,0,4,4
negative_control,8,0,2,6
negative_control,8,0,1,7
negative_control,8,0,0,8
negative_control,7,19,19,7
negative_control,7,19,17,9
negative_control,7,19,16,10
negative_control,7,19,11,15
negative_control,7,19,10,16
negative_control,7,19,9,17
negative_control,7,19,7,19
negative_control,7,19,6,0
negative_control,7,19,5,1
negative_control,7,19,3,3
negative_control,7,19,2,4
negative_control,7,18,18,7
negative_control,7,18,17,8
negative_control,7,18,16,9
negative_control,7,18,15,10
negative_control,7,18,14,11
negative_control,7,18,10,15
negative_control,7,18,9,16
negative_control,7,18,8,17
negative_control,7,18,7,18
negative_control,7,18,4,1
negative_control,7,18,3,2
negative_control,7,18,2,3
negative_control,7,17,18,6
negative_control,7,17,15,9
negative_control,7,17,13,11
negative_control,7,17,12,12
negative_control,7,17,11,13
negative_control,7,17,9,15
negative_control,7,17,6,18
negative_control,7,17,4,0
negative_control,7,17,1,3
negative_control,7,17,0,4
negative_control,7,16,17,6
negative_control,7,16,16,7
negative_control,7,16,15,8
negative_control,7,16,11,12
negative_control,7,16,9,14
negative_control,7,16,8,15
negative_control,7,16,6,17
negative_control,7,16,3,0
negative_control,7,16,2,1
negative_control,7,16,1,2
negative_control,7,16,0,3
negative_control,7,15,19,3
negative_control,7,15,18,4
negative_control,7,15,15,7
negative_control,7,15,14,8
negative_control,7,15,13,9
negative_control,7,15,9,13
negative_control,7,15,4,18
negative_control,7,14,18,3
negative_control,7,14,17,4
negative_control,7,14,16,5
negative_control,7,14,15,6
negative_control,7,14,14,7
negative_control,7,14,13,8
negative_control,7,14,11,10
negative_control,7,14,8,13
negative_control,7,14,7,14
negative_control,7,14,5,16
negative_control,7,14,3,18
negative_control,7,14,1,0
negative_control,7,13,19,1
negative_control,7,13,14,6
negative_control,7,13,10,10
negative_control,7,13,7,13
negative_control,7,13,6,14
negative_control,7,13,5,15
negative_control,7,13,2,18
negative_control,7,13,1,19
negative_control,7,13,0,0
negative_control,7,12,16,3
negative_control,7,12,15,4
negative_control,7,12,13,6
negative_control,7,12,11,8
negative_control,7,12,10,9
negative_control,7,12,9,10
negative_control,7,12,8,11
negative_control,7,12,7,12
negative_control,7,12,6,13
negative_control,7,12,5,14
negative_control,7,12,3,16
negative_control,7,12,1,18
negative_control,7,12,0,19
negative_control,7,11,19,19
negative_control,7,11,18,0
negative_control,7,11,17,1
negative_control,7,11,15,3
negative_control,7,11,14,4
negative_control,7,11,13,5
negative_control,7,11,11,7
negative_control,7,11,10,8
negative_control,7,11,9,9
negative_control,7,11,8,10
negative_control,7,11,6,12
negative_control,7,11,5,13
negative_control,7,11,4,14
negative_control,7,11,2,16
negative_control,7,11,1,17
negative_control,7,11,0,18
negative_control,7,10,17,0
negative_control,7,10,16,1
negative_control,7,10,11,6
negative_control,7,10,10,7
negative_control,7,10,8,9
negative_control,7,10,7,10
negative_control,7,10,6,11
negative_control,7,10,5,12
negative_control,7,10,4,13
negative_control,7,10,2,15
negative_control,7,10,1,16
negative_control,7,9,19,17
negative_control,7,9,17,19
negative_control,7,9,14,2
negative_control,7,9,13,3
negative_control,7,9,9,7
negative_control,7,9,7,9
negative_control,7,9,6,10
negative_control,7,9,5,11
negative_control,7,9,4,12
negative_control,7,9,3,13
negative_control,7,9,2,14
negative_control,7,8,19,16
negative_control,7,8,17,18
negative_control,7,8,16,19
negative_control,7,8,13,2
negative_control,7,8,12,3
negative_control,7,8,11,4
negative_control,7,8,8,7
negative_control,7,8,7,8
negative_control,7,8,6,9
negative_control,7,8,4,11
negative_control,7,8,3,12
negative_control,7,8,2,13
negative_control,7,8,0,15
negative_control,7,7,19,15
negative_control,7,7,18,16
negative_control,7,7,16,18
negative_control,7,7,15,19
negative_control,7,7,14,0
negative_control,7,7,13,1
negative_control,7,7,11,3
negative_control,7,7,7,7
negative_control,7,7,5,9
negative_control,7,6,19,14
negative_control,7,6,16,17
negative_control,7,6,15,18
negative_control,7,6,13,0
negative_control,7,6,12,1
negative_control,7,6,11,2
negative_control,7,6,10,3
negative_control,7,6,8,5
negative_control,7,6,6,7
negative_control,7,6,5,8
negative_control,7,6,4,9
negative_control,7,6,3,10
negative_control,7,5,19,13
negative_control,7,5,18,14
negative_control,7,5,17,15
